Cell_mean_intensity,Nuclei_mean_intensity,Cyto_mean_intensity,Marker,Location,Id
710.4643973080159,1746.6652478718077,569.1674974393991,DKK2,2,13
432.24378079557744,643.4193790686029,403.44776374189144,AXIN1,2,13
460.73320514361257,734.9752128192289,423.3374189143052,Cyclin D1,2,13
664.6502824179786,1582.708312468703,539.4634004779788,p-AKT,2,13
376.1148299483235,595.5655983975964,346.19040628200753,phospho-B-catenin,2,13
131.19859391900013,137.19103655483224,130.38146124957322,RNF 43,2,13
686.5450666987141,1403.5335503254882,588.7761351997269,AKT,2,13
372.01778632375914,521.8094641962945,351.59211334926596,p-mTOR,2,13
150.4590794375676,155.38232348522783,149.78774325708432,mTOR,2,13
713.7766047695353,975.1957793033308,654.2937228811107,Cyclin E,2,14
437.8165237062871,497.5194508009153,424.23181949667344,EMMPRIN,2,14
144.52771231972852,123.98347317569285,149.20231414521263,Wnt1,2,14
764.1270619285513,1578.4050343249428,578.8476135377495,Non-phospho-B-catenin,2,14
510.1206994061646,529.1767098906687,505.78472664159676,APC,2,14
129.68078989537184,144.61327231121282,126.28307781313278,DKK1,2,14
741.3274578188331,1621.0531400966183,541.156146948221,DKK2,2,14
421.6150438307098,569.6892957030257,387.9224761353775,AXIN1,2,14
501.0745593364125,596.4085939486397,479.3824124963841,Cyclin D1,2,14
676.6568950890753,1387.0017798118486,515.0262076945328,p-AKT,2,14
339.88580450560846,488.72819730485634,306.0184553080706,phospho-B-catenin,2,14
105.375954378358,116.03000254258835,102.95175007231704,RNF 43,2,14
705.854180412857,1211.114162217137,590.8881689326005,AKT,2,14
357.3769441040626,468.37579455886095,332.12045125831645,p-mTOR,2,14
125.0162126496371,130.9399949148233,123.66832513740238,mTOR,2,14
655.1342030289399,1078.3746958637469,531.5729045589565,Cyclin E,2,15
666.618383565752,764.0139349701393,638.1846183649748,EMMPRIN,2,15
154.679412205728,127.12187569121876,162.7245899522149,Wnt1,2,15
846.1194581896336,1816.994691439947,562.6810667699858,Non-phospho-B-catenin,2,15
547.7694306992553,736.4255695642557,492.6929484695854,APC,2,15
112.32768531014145,122.65140455651405,109.31376727366654,DKK1,2,15
677.4927775278652,1771.335102853351,358.15523698824745,DKK2,2,15
393.42650072474635,619.8179606281797,327.33352705669637,AXIN1,2,15
604.5502074274004,624.155496571555,598.8266175900814,Cyclin D1,2,15
636.5400609786575,1465.1924353019244,394.6223685909854,p-AKT,2,15
291.73944119558155,463.1911081619111,241.68565155624435,phospho-B-catenin,2,15
73.06967561353527,87.57907542579075,68.83378535451375,RNF 43,2,15
574.6533213375319,1124.8440610484406,414.03002712127085,AKT,2,15
290.1152096766132,398.36894492368947,258.51149425287355,p-mTOR,2,15
92.82201229569651,101.34439283344393,90.33397907787679,mTOR,2,15
683.8386279301294,989.1537771397811,580.8721331316187,Cyclin E,2,16
390.0448456873925,414.43961959447336,381.81779122541604,EMMPRIN,2,16
141.13476332699793,123.30845146240804,147.1466263237519,Wnt1,2,16
548.1558964612182,1229.352054548717,318.424810892587,Non-phospho-B-catenin,2,16
497.6643587654991,515.9922842275256,491.483328290469,APC,2,16
133.96076568015204,143.54261618517853,130.72931921331318,DKK1,2,16
523.4566024074577,1294.0818230755428,263.5658698940999,DKK2,2,16
384.68372703412075,534.6788085411807,334.0983963691377,AXIN1,2,16
327.1847678522943,419.08038758298943,296.19328290468985,Cyclin D1,2,16
397.79446103719795,925.7731921765655,219.73543116490166,p-AKT,2,16
224.0009955652095,345.24170105867574,183.11298033282904,phospho-B-catenin,2,16
103.75839442483483,112.00017943656917,100.97888048411498,RNF 43,2,16
390.7645035749842,750.2047371254262,269.54450832072615,AKT,2,16
270.86609647931937,345.9160236856271,245.55576399394857,p-mTOR,2,16
128.4030681509639,128.28045935761708,128.44441754916792,mTOR,2,16
800.1758350589719,923.4958958392301,742.6514391338791,Cyclin E,2,17
504.25524444044294,519.7925275969432,497.00765777660416,EMMPRIN,2,17
183.3423966867741,165.13557882819134,191.8352257723792,Wnt1,2,17
956.9514720446565,1516.3198414944807,696.0261420649591,Non-phospho-B-catenin,2,17
704.7545691906005,646.0198131899235,732.1522313176657,APC,2,17
150.95120194471954,151.6195867534673,150.63942434644838,DKK1,2,17
872.3557216169983,1482.984149448061,587.5194085027726,DKK2,2,17
508.1585486630053,585.7192187942259,471.9792711909163,AXIN1,2,17
394.6354551183938,471.7220492499292,358.6773171375759,Cyclin D1,2,17
779.9043846223102,1246.4155108972545,562.2936361235807,p-AKT,2,17
339.7452057261187,443.5757146900651,291.31198838130445,phospho-B-catenin,2,17
109.89087962546142,112.67817718652704,108.59070504357011,RNF 43,2,17
796.6862339065455,1114.3724879705633,648.4969632954845,AKT,2,17
374.3001710632934,425.1500141522785,350.5805386849749,p-mTOR,2,17
136.8242549743405,134.3973959807529,137.95629786110376,mTOR,2,17
752.8526664658029,823.9723135964912,732.8137020159111,Cyclin E,2,18
493.8973184694185,533.5663377192982,482.7200123580752,EMMPRIN,2,18
162.0537511298584,131.5578399122807,170.64640457248782,Wnt1,2,18
888.4423621572763,1515.0438596491229,711.8885456090214,Non-phospho-B-catenin,2,18
515.2600783368484,460.16310307017545,530.7844288252105,APC,2,18
139.29117203977103,143.2546600877193,138.1744033366803,DKK1,2,18
753.9210003012955,1450.5095942982457,557.6473314281301,DKK2,2,18
454.99035854172945,539.1611842105264,431.27404031822044,AXIN1,2,18
477.7957818620066,590.5372807017544,446.02927319070056,Cyclin D1,2,18
689.3849954805664,1245.092927631579,532.8064416467136,p-AKT,2,18
349.7098523651702,466.2579495614035,316.8707808758786,phospho-B-catenin,2,18
106.68719493823441,110.71929824561404,105.55109291727814,RNF 43,2,18
725.0147032238626,1119.7475328947369,613.7931567158415,AKT,2,18
345.3529376318168,438.6389802631579,319.0682783656446,p-mTOR,2,18
130.83868635131063,136.74753289473685,129.17378543291883,mTOR,2,18
788.3241925655088,962.5635818908122,687.6867910017304,Cyclin E,2,19
623.5329067641682,633.3628495339548,617.8553162853298,EMMPRIN,2,19
198.99555149299206,175.89430758988016,212.3383964622188,Wnt1,2,19
995.6923826934795,1556.5176431424768,671.7702364929821,Non-phospho-B-catenin,2,19
739.5755636806825,663.0023302263648,783.8028263795424,APC,2,19
185.12157221206581,185.93175765645805,184.65362430301866,DKK1,2,19
1037.9054844606947,1645.0810585885486,687.2122668717554,DKK2,2,19
570.5187690432663,613.4667110519308,545.712843683907,AXIN1,2,19
575.6630103595369,602.9637150466045,559.894635646991,Cyclin D1,2,19
1005.8842778793419,1500.0790612516644,720.4466448759854,p-AKT,2,19
474.285435709933,564.2243675099867,422.3383964622188,phospho-B-catenin,2,19
148.74643510054844,153.25,146.14526052682177,RNF 43,2,19
951.1927483241926,1297.8503661784287,750.9698134974043,AKT,2,19
440.6724558196222,505.3295605858855,403.3277254374159,p-mTOR,2,19
170.2427178549665,170.3115845539281,170.2029417419727,mTOR,2,19
750.0088311964676,942.1915879192144,672.6050746268656,Cyclin E,2,20
605.1020907591637,561.9390402075227,622.4864925373134,EMMPRIN,2,20
171.78145448741822,144.30683713173985,182.84716417910448,Wnt1,2,20
1002.9124328350268,1518.0337224383918,795.4415671641791,Non-phospho-B-catenin,2,20
874.3276054689578,708.4952751528627,941.1184328358208,APC,2,20
152.42496143001543,135.6674078191588,159.17425373134327,DKK1,2,20
952.7730488907804,1568.9905503057255,704.5845522388059,DKK2,2,20
493.9930308027877,566.2284602556977,464.89940298507463,AXIN1,2,20
570.1481619407352,625.5590142671855,547.8308208955224,Cyclin D1,2,20
918.3922966430813,1384.6473967018715,730.6028358208955,p-AKT,2,20
398.9295632281747,501.8999444135631,357.4570895522388,phospho-B-catenin,2,20
108.07527796988882,111.73170279785066,106.6026119402985,RNF 43,2,20
881.8080544767782,1210.775430794886,749.3127611940298,AKT,2,20
398.09778156088737,479.03464887900685,365.49955223880596,p-mTOR,2,20
124.16864393254242,124.62979433018343,123.9829104477612,mTOR,2,20
988.9420800239773,1208.5638969873664,891.0045503791982,Cyclin E,2,21
727.856811029522,710.6316812439261,735.5381365113759,EMMPRIN,2,21
237.24471751835756,214.11661807580174,247.55839653304443,Wnt1,2,21
1440.430391128428,2132.458211856171,1131.8294691224269,Non-phospho-B-catenin,2,21
1216.9020680353665,1245.6263362487853,1204.092849404117,APC,2,21
208.12190918627303,212.8804664723032,205.99989165763813,DKK1,2,21
1331.4802937209652,2080.5468901846452,997.443661971831,DKK2,2,21
773.0555971826765,874.3666180758017,727.8772481040087,AXIN1,2,21
976.7520605424846,1053.5789601554907,942.492091007584,Cyclin D1,2,21
1267.471152405215,1835.7067541302235,1014.073781148429,p-AKT,2,21
542.8185224037164,658.0862487852283,491.4163596966414,phospho-B-catenin,2,21
114.55971826764574,117.33260447035957,113.32318526543878,RNF 43,2,21
1214.4980518507418,1588.0160349854227,1047.932502708559,AKT,2,21
496.19833658024874,563.1467444120506,466.3435536294691,p-mTOR,2,21
136.22650981567512,138.5991253644315,135.16847237269772,mTOR,2,21
605.8971324892518,950.4157351676698,528.4757258103473,Cyclin E,2,23
417.3953378298426,549.1190885640584,387.79392299888895,EMMPRIN,2,23
150.32812684889362,181.15756663800516,143.40002898410705,Wnt1,2,23
869.7492998856151,1541.8740326741186,718.7071155982803,Non-phospho-B-catenin,2,23
536.6914763538832,584.6736887360275,525.908748369644,APC,2,23
145.4533980199582,162.75515907136716,141.56528670112556,DKK1,2,23
752.1517374669664,1486.8779019776441,587.0415438867687,DKK2,2,23
458.61728395061726,548.6502579535684,438.3847640210618,AXIN1,2,23
465.8396245020313,578.6315563198624,440.49263320612533,Cyclin D1,2,23
728.8974874768272,1362.957437661221,586.4093522052075,p-AKT,2,23
363.8906243837021,511.52149613069645,330.71450654557754,phospho-B-catenin,2,23
111.64402634796672,120.62575236457438,109.6256219506304,RNF 43,2,23
745.7972626513628,1225.7121668099742,637.9491328921308,AKT,2,23
358.3087603045005,469.39466895958725,333.3451524080962,p-mTOR,2,23
133.08144992703032,140.00752364574376,131.5249987923289,mTOR,2,23
485.8303493766309,857.531652173913,387.97839025730246,Cyclin E,2,24
398.91269208466224,480.08991304347825,377.5424411683912,EMMPRIN,2,24
145.91468541606264,131.35808695652173,149.74677227360132,Wnt1,2,24
608.0399028703972,1515.6740869565217,369.10131856057137,Non-phospho-B-catenin,2,24
570.1625108727168,602.9335652173913,561.5353905320026,APC,2,24
134.88000144969556,143.05669565217391,132.7274516985624,DKK1,2,24
670.8622426790374,1619.0982608695651,421.2350517351891,DKK2,2,24
447.00460278341546,571.0090434782609,414.35990293929126,AXIN1,2,24
457.3871412003479,631.8210434782609,411.4666697188902,Cyclin D1,2,24
554.8215787184691,1270.6259130434782,366.3830235326435,p-AKT,2,24
307.72792838503915,437.87460869565217,273.46625766871165,phospho-B-catenin,2,24
110.65953899681067,114.84034782608695,109.55892317553338,RNF 43,2,24
569.060814728907,1057.9885217391304,440.34850288435126,AKT,2,24
299.14214265004347,387.2500869565217,275.9473491438513,p-mTOR,2,24
129.86717164395478,134.9135652173913,128.538686933431,mTOR,2,24
457.9421517718867,976.3944858678689,347.8731409218083,Cyclin E,2,25
512.6400352251678,661.2399861279695,481.0918126932705,EMMPRIN,2,25
201.9914366402478,188.17964279521414,204.92372257399498,Wnt1,2,25
607.8896176854636,1638.9287324432114,388.99687085848916,Non-phospho-B-catenin,2,25
604.1444535544016,678.4921102826427,588.36021940804,APC,2,25
144.02578117882845,167.76070747355644,138.98678397879547,DKK1,2,25
521.0944398894659,1631.4409571701058,285.3644897658666,DKK2,2,25
353.0971425100969,537.8458470608635,313.87442939184217,AXIN1,2,25
445.9628921077404,596.384428645743,414.02794139302017,Cyclin D1,2,25
517.043879627099,1481.6464366221605,312.2558165218672,p-AKT,2,25
299.7140991770672,520.8132477891452,252.77407598291856,phospho-B-catenin,2,25
110.70911906714038,130.03034506675914,106.6071638933883,RNF 43,2,25
489.10376241231666,1212.1054274319404,335.608305109704,AKT,2,25
307.172451489478,460.41581411479103,274.638418495067,p-mTOR,2,25
132.57295557377546,142.83370903415988,130.39456633780003,mTOR,2,25
655.6491026231017,844.8702935545629,619.5400353163246,Cyclin E,2,26
463.79741269110804,483.04594767070836,460.12421603848264,EMMPRIN,2,26
185.6493327197423,134.95309508615188,195.3236923826341,Wnt1,2,26
783.0689011607097,1606.0952456924058,626.0108384582597,Non-phospho-B-catenin,2,26
690.6374188270185,494.07386726228464,728.147628326128,APC,2,26
151.04090606943805,149.4524569240587,151.3440297144249,DKK1,2,26
654.2992023316459,1564.7283024888322,480.5620775741338,DKK2,2,26
404.8851050774659,515.5154754307595,383.77351884552155,AXIN1,2,26
411.21375977910725,513.9960114869177,391.59982950739817,Cyclin D1,2,26
697.6121337628471,1346.853541799617,573.7174389575595,p-AKT,2,26
294.55985069284657,444.38178047223994,265.96934177677645,phospho-B-catenin,2,26
109.89047399907962,116.30440331844288,108.66650429276015,RNF 43,2,26
657.1465459937618,1183.6419910657307,556.6754551543567,AKT,2,26
328.368896047451,423.17230376515636,310.2775680448152,p-mTOR,2,26
136.4937106918239,141.57961072112317,135.5231687267856,mTOR,2,26
788.2017734578164,979.0119823788547,727.3060398155438,Cyclin E,2,27
590.9919853348681,638.477885462555,575.8371949162074,EMMPRIN,2,27
187.16476957837745,163.8019383259912,194.62085254751997,Wnt1,2,27
1199.3210555484504,1825.5326872246696,999.4700258688562,Non-phospho-B-catenin,2,27
782.08270452317,745.9982378854626,793.5988077831515,APC,2,27
142.12597518864305,148.08035242290748,140.22567765155776,DKK1,2,27
1081.4306177260519,1772.80140969163,860.7845011809695,DKK2,2,27
497.3557573432238,580.7564757709251,470.73900573613764,AXIN1,2,27
546.28852794475,592.9194713656387,531.406590934653,Cyclin D1,2,27
1033.3265123417316,1543.2267841409691,870.5954335845237,p-AKT,2,27
472.2644413181566,529.5802643171806,453.9725002811832,phospho-B-catenin,2,27
106.18420940444217,109.66396475770925,105.0736700033742,RNF 43,2,27
999.3250202498189,1354.2789427312775,886.0439770554493,AKT,2,27
447.0604510380697,488.5647577092511,433.8146440220448,p-mTOR,2,27
127.71113100566996,128.5469603524229,127.44438195928467,mTOR,2,27
646.9765673758865,783.0887882219705,601.4856169568509,Cyclin E,2,28
452.79909219858155,473.240543601359,445.9672218016654,EMMPRIN,2,28
187.33707801418439,157.72049830124575,197.23542770628313,Wnt1,2,28
910.2553191489362,1310.110758776897,776.6170325510976,Non-phospho-B-catenin,2,28
686.0583829787234,553.1544733861834,730.4770628311885,APC,2,28
156.82377304964538,162.92366930917328,154.78508705526116,DKK1,2,28
757.7350354609929,1280.1624009060022,583.1311884935654,DKK2,2,28
433.25594326241134,530.244167610419,400.84087812263436,AXIN1,2,28
471.3934184397163,554.3812004530012,443.6575321725965,Cyclin D1,2,28
738.6077730496454,1181.9200453001133,590.4454958364875,p-AKT,2,28
380.7736170212766,473.97463193657984,349.6242997728993,phospho-B-catenin,2,28
126.33594326241135,132.14473386183465,124.39454958364875,RNF 43,2,28
755.2419290780142,1080.38369195923,646.5741862225586,AKT,2,28
394.82382978723405,471.2912797281993,369.2671461014383,p-mTOR,2,28
142.4010780141844,145.82763306908268,141.2558667676003,mTOR,2,28
952.4188557960146,1063.5599512025096,916.1781553673922,Cyclin E,2,29
649.0731090636383,710.5695364238411,629.0204580326192,EMMPRIN,2,29
216.15607456610243,197.11275705820844,222.36568733306814,Wnt1,2,29
985.5772873366188,1649.6019518996166,769.0532477126783,Non-phospho-B-catenin,2,29
819.4134990357832,662.1355873126525,870.698414502472,APC,2,29
187.89127919434327,192.55472289996516,186.37063135761778,DKK1,2,29
1062.7833726162416,1768.7875566399443,832.5707222822072,DKK2,2,29
613.4828369402186,631.915650052283,607.4722964141615,AXIN1,2,29
646.1565459610027,712.8720808644127,624.4020571688355,Cyclin D1,2,29
1055.1910434968931,1600.4773440223075,877.3850088083196,p-AKT,2,29
501.52474823226913,605.5334611362845,467.6097630277888,phospho-B-catenin,2,29
150.15376044568245,156.53119553851516,148.07421719611298,RNF 43,2,29
1033.233426183844,1373.7070407807598,922.2123657441609,AKT,2,29
466.5101349903578,538.2446845590798,443.11905438427004,p-mTOR,2,29
173.68990786372402,177.6056117113977,172.4130817753026,mTOR,2,29
633.3392220421393,882.9343815513627,546.6893740902475,Cyclin E,2,30
514.7025931928687,522.4345911949686,512.0183406113537,EMMPRIN,2,30
169.61393841166938,131.33060796645702,182.90443959243086,Wnt1,2,30
1051.6038357644516,1581.3480083857442,867.6970160116448,Non-phospho-B-catenin,2,30
701.4850351161534,635.1142557651991,724.5264192139738,APC,2,30
149.97720151269584,145.504821802935,151.5298398835517,DKK1,2,30
850.1214478660183,1579.8970649895177,596.7713973799126,DKK2,2,30
389.72463533225283,479.74318658280924,358.47365356623,AXIN1,2,30
442.9317666126418,489.0542976939203,426.9197962154294,Cyclin D1,2,30
814.2132360886008,1342.5392033542978,630.7987627365357,p-AKT,2,30
355.7888708806051,472.530607966457,315.26062590975255,phospho-B-catenin,2,30
107.72128579146407,112.45911949685535,106.07649199417759,RNF 43,2,30
791.8875202593193,1202.603144654088,649.3028384279476,AKT,2,30
368.55024311183143,443.3656184486373,342.57721979621545,p-mTOR,2,30
132.16985413290112,130.39601677148846,132.78566229985444,mTOR,2,30
80.59008739715888,251.85796831314073,49.7167529063907,Cyclin E,2,31
146.9301961454152,278.59254426840636,123.19629057187016,EMMPRIN,2,31
120.84997295527657,99.22739981360671,124.74773200725758,Wnt1,2,31
192.81763315967774,739.3809878844362,94.29225186479404,Non-phospho-B-catenin,2,31
217.96188117402568,217.45815470643058,218.0526846314092,APC,2,31
120.81976826942238,122.09543336439889,120.58981251259996,DKK1,2,31
229.9420388874655,868.8290773532153,114.77407432296216,DKK2,2,31
342.5052808381017,470.86356011183597,319.36697802567033,AXIN1,2,31
238.5647792296524,429.61640260950605,204.12515959948928,Cyclin D1,2,31
137.18435960941727,564.5962721342032,60.13762515959949,p-AKT,2,31
151.37973638511687,253.8488350419385,132.90830589342113,phospho-B-catenin,2,31
96.29461667663051,100.44697110904008,95.54609905248303,RNF 43,2,31
159.07703475958664,464.8022367194781,103.96596330891741,AKT,2,31
188.46388817718565,256.902329916123,176.12694039379073,p-mTOR,2,31
121.17564836165913,125.03261882572228,120.48037766279148,mTOR,2,31
570.0950570342205,855.0398122392212,519.4820121668777,Cyclin E,2,32
516.7443555788645,1235.6436022253129,389.05055121514374,EMMPRIN,2,32
114.48189327389537,119.04224617524339,113.67186486736868,Wnt1,2,32
693.667470827324,1418.6948887343533,564.885155791619,Non-phospho-B-catenin,2,32
567.58788514488,482.96957579972184,582.6181329710033,APC,2,32
115.49495214370002,126.19697496522949,113.59401537843931,DKK1,2,32
725.9789170053756,1449.9754867872045,597.379705400982,DKK2,2,32
449.20041956208206,537.5820584144645,433.50171386221166,AXIN1,2,32
481.190297626852,537.6072670375521,471.1692863539511,Cyclin D1,2,32
658.5681919496526,1293.750869262865,545.7444646882624,p-AKT,2,32
323.3261832961846,473.02538247566065,296.73600345860484,phospho-B-catenin,2,32
97.7393732791399,103.51842837273992,96.71287403884754,RNF 43,2,32
695.4778812114855,1167.9015994436718,611.5640613902356,AKT,2,32
334.15825357283336,424.13334492350486,318.1765123676003,p-mTOR,2,32
119.52537039465058,127.71053546592489,118.07148812648612,mTOR,2,32
467.2118991369751,754.8640776699029,400.3033220419564,Cyclin E,2,33
422.65401861048167,425.6834440470107,421.9493670886076,EMMPRIN,2,33
124.34453497902705,114.79790495656617,126.56510370238307,Wnt1,2,33
647.594233643508,1278.8735309146653,500.75717596719556,Non-phospho-B-catenin,2,33
431.5285183935201,478.10884006131835,420.69382539965534,APC,2,33
131.41275734053323,135.33929483903935,130.4994354311523,DKK1,2,33
611.0128730533726,1335.3597342871742,442.5280798716349,DKK2,2,33
367.5686803914951,496.1382217680123,337.6631009686813,AXIN1,2,33
410.61887083554313,473.94455799693407,395.8891662209544,Cyclin D1,2,33
533.9886215708018,1091.177567705672,404.38515481072085,p-AKT,2,33
287.63111711103613,416.599386816556,257.63279253580555,phospho-B-catenin,2,33
106.94204715298201,112.28768523249872,105.69863909193558,RNF 43,2,33
590.5656429294634,976.9236075625959,500.6978665240388,AKT,2,33
317.12791090111375,401.73147675012774,297.4489213763594,p-mTOR,2,33
127.54476640470565,131.93025038323967,126.52469245854876,mTOR,2,33
322.3396740527479,674.4220870379036,223.1896290439481,Cyclin E,2,34
323.0562953061539,423.7709405708938,294.69401067404624,EMMPRIN,2,34
143.10477610405636,122.1331305568554,149.0106081570798,Wnt1,2,34
502.8038147138965,1238.660739354235,295.5789022863544,Non-phospho-B-catenin,2,34
414.7361061127963,408.44805802526906,416.5068854187257,APC,2,34
131.3435813068737,136.97379503977538,129.75805495157147,DKK1,2,34
521.2268777954861,1317.0629386991109,297.1112209264018,DKK2,2,34
425.67297311192226,516.8167992512869,400.0059300256968,AXIN1,2,34
413.0467328157935,497.2763219466542,389.3268103050669,Cyclin D1,2,34
414.7701403526811,1030.570893776322,241.35428609079528,p-AKT,2,34
250.2865148321423,378.70870379036035,214.12149963760953,phospho-B-catenin,2,34
107.53148938357926,112.7391202620496,106.06496672596693,RNF 43,2,34
435.6996041334636,884.1151146467009,309.42116360282006,AKT,2,34
285.3052799341936,377.19162377164247,259.4291361929235,p-mTOR,2,34
128.433139684335,136.03673373888628,126.2918890426303,mTOR,2,34
587.0367131353364,757.271875,538.5550116809434,Cyclin E,2,35
452.15261061563774,482.584765625,443.4857603737902,EMMPRIN,2,35
157.64628972205387,143.89921875,161.56135276448992,Wnt1,2,35
760.8792969088232,1321.4390625,601.2360663032596,Non-phospho-B-catenin,2,35
428.25361503160445,435.41953125,426.21281566358886,APC,2,35
140.88968741882414,149.6849609375,138.3848592724441,DKK1,2,35
719.7258204173521,1283.0857421875,559.2851262654356,DKK2,2,35
447.4593471296216,530.4193359375,423.8329625097341,AXIN1,2,35
453.2693306779808,546.6328125,426.6801090221382,Cyclin D1,2,35
689.3907697636159,1158.5083984375,555.7895761486261,p-AKT,2,35
353.4425924322452,459.469921875,323.2468016464568,phospho-B-catenin,2,35
118.97527924495627,122.4001953125,117.99988875292024,RNF 43,2,35
698.3345744220279,1042.5521484375,600.3039826454556,AKT,2,35
361.61044246255085,419.357421875,345.1645344309712,p-mTOR,2,35
136.93047017057754,142.648828125,135.30192457447993,mTOR,2,35
605.6230149701961,1141.811499509964,518.8566293085219,Cyclin E,2,36
431.23374436911314,625.6236524011761,399.7774370902939,EMMPRIN,2,36
134.37279883514583,133.5543939888925,134.50523366462255,Wnt1,2,36
843.362242344269,2096.124142437112,640.639458659336,Non-phospho-B-catenin,2,36
656.3535059380262,856.9617771969945,623.8909388877141,APC,2,36
120.81503389907631,139.7236197321137,117.75523366462254,DKK1,2,36
773.6330254356827,2042.608624632473,568.2865299217593,DKK2,2,36
414.4319060836329,644.5403462920614,377.1956016071051,AXIN1,2,36
412.8666332984484,649.6471741261025,374.55064495665044,Cyclin D1,2,36
699.004186194658,1684.3374714145705,539.5568830619582,p-AKT,2,36
336.65859762478954,558.0486769029728,300.83310425037007,phospho-B-catenin,2,36
97.8462483505483,107.56419470761189,96.27368365404948,RNF 43,2,36
726.0098739591391,1429.3652401176087,612.192429689152,AKT,2,36
386.76061336852166,480.9594903626266,371.51728695284413,p-mTOR,2,36
121.83409928561679,131.61907873244039,120.25068724888983,mTOR,2,36
196.1727510617305,653.614639703788,115.05767676767677,Cyclin E,2,37
368.83449873450303,489.15152378239816,347.49949494949493,EMMPRIN,2,37
112.3011453820085,86.538877812589,116.86939393939394,Wnt1,2,37
330.21586375530865,1259.3711193392196,165.4550505050505,Non-phospho-B-catenin,2,37
263.1957873965081,416.3246938194247,236.04247474747476,APC,2,37
85.43550255244305,94.26772999145543,83.86934343434343,DKK1,2,37
274.17073484620994,1242.644260894332,102.43787878787879,DKK2,2,37
243.45403457595125,335.8661350042723,227.06722222222223,AXIN1,2,37
297.3751876796362,671.3044716604956,231.0688383838384,Cyclin D1,2,37
234.42692291192998,1015.8248362289946,95.8669191919192,p-AKT,2,37
140.44167989361245,288.2301338649957,114.23535353535354,phospho-B-catenin,2,37
59.00193041911544,48.576758758188554,60.85055555555556,RNF 43,2,37
234.87220625455794,789.0498433494731,136.60363636363635,AKT,2,37
165.02788383166745,254.635146681857,149.13843434343434,p-mTOR,2,37
72.6450602719746,64.58473369410424,74.07434343434343,mTOR,2,37
616.5752785145888,863.6571111111111,539.0931707317073,Cyclin E,2,38
583.9558090185676,634.0102222222222,568.2593031358886,EMMPRIN,2,38
218.3459946949602,196.35155555555556,225.24320557491288,Wnt1,2,38
908.7963925729443,1544.5846666666666,709.4202787456446,Non-phospho-B-catenin,2,38
702.2028647214854,668.1462222222223,712.8826480836237,APC,2,38
180.49872679045092,191.6948888888889,176.98773519163763,DKK1,2,38
798.0377188328913,1476.1815555555556,585.3793728222996,DKK2,2,38
515.4929442970822,593.5666666666667,491.0098954703833,AXIN1,2,38
502.0228647214854,569.1022222222222,480.9875261324042,Cyclin D1,2,38
763.9115649867374,1349.7362222222223,580.2034843205574,p-AKT,2,38
395.36816976127324,530.0426666666667,353.1357491289199,phospho-B-catenin,2,38
141.79840848806367,146.14777777777778,140.43449477351916,RNF 43,2,38
736.8649336870027,1174.860888888889,599.5142857142857,AKT,2,38
375.57257294429706,473.17955555555557,344.96411149825786,p-mTOR,2,38
164.12663129973475,163.762,164.2409756097561,mTOR,2,38
402.04720152845863,824.9685430463576,355.8888542094456,Cyclin E,2,39
356.5129074778951,483.44280553883203,342.6595646817249,EMMPRIN,2,39
140.57834091144716,129.77347983142684,141.75760164271048,Wnt1,2,39
572.9533760867312,1555.9583082480433,465.66656262833675,Non-phospho-B-catenin,2,39
421.05281476325183,435.9936785069235,419.4221437371663,APC,2,39
128.87910069758144,141.90728476821192,127.45718275154005,DKK1,2,39
536.3400968616241,1561.3773329319688,424.4658069815195,DKK2,2,39
330.92939765103154,498.6687236604455,312.622045174538,AXIN1,2,39
404.74013240717426,557.4584587597833,388.07219712525665,Cyclin D1,2,39
536.8810557028391,1374.064419024684,445.509453798768,p-AKT,2,39
275.3024037678283,456.2969596628537,255.54835318275153,phospho-B-catenin,2,39
100.62582384217775,109.22215532811559,99.68760574948665,RNF 43,2,39
553.3549667501,1176.093016255268,485.3882874743326,AKT,2,39
300.32990713725025,428.8430162552679,286.3037700205339,p-mTOR,2,39
121.92329566492394,133.04154124021673,120.7098316221766,mTOR,2,39
619.0244364375462,651.130496742671,609.6013384321224,Cyclin E,2,40
483.11589985218035,453.44218241042347,491.82510755258124,EMMPRIN,2,40
174.97815040650406,149.9242671009772,182.3314412045889,Wnt1,2,40
790.9577328159645,1196.7361563517916,671.8621534416826,Non-phospho-B-catenin,2,40
455.4634608277901,415.86787459283386,467.0847275334608,APC,2,40
139.502633037694,136.2648615635179,140.45291586998087,DKK1,2,40
663.995288248337,1197.1952361563517,507.50161328871894,DKK2,2,40
459.4518662232077,484.62703583061887,452.0629780114723,AXIN1,2,40
480.0905857354028,576.8882328990228,451.680568833652,Cyclin D1,2,40
629.2488913525499,1066.4071661237786,500.9433556405354,p-AKT,2,40
333.4451219512195,418.5751221498371,308.4595482791587,phospho-B-catenin,2,40
105.60102549889135,105.51038273615636,105.62762906309752,RNF 43,2,40
649.7017738359202,944.2705618892509,563.2461161567877,AKT,2,40
335.52281966001476,368.80985342019545,325.7531070745698,p-mTOR,2,40
128.21235218034,129.39067589576547,127.86651529636711,mTOR,2,40
395.94421283305275,856.4308387523421,332.4150535999392,Cyclin E,2,41
406.0012694085892,630.0629339799405,375.0895156998403,EMMPRIN,2,41
144.60173975787703,177.42532789595504,140.07336729263287,Wnt1,2,41
447.6313637456907,1405.3426650501488,315.50463012240556,Non-phospho-B-catenin,2,41
